section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 الفقيه العابد الحسين بن احمد دلبر,70,0,0,0
 الحكيم ابو العلاء حمزة بن علي المجيري Milestone300,45,0,0,0.0
 الحكيم تاج الحكماء الموفق بن المظفر القوامي,79,0,0,0.0
 الحكيم يحيي بن محمد الضياءي الفريومدي ,67,0,0,0
 الحكيم محمد بن عيسي النجيبي الباشتيني ,205,0,0,0
 الحكيم محمد المفخري,145,0,0,0
 الحكيم علي بن ابي القاسم بن ابي حفص الجلالي المكفوف ,43,0,0,0
 الحكيم المتكلم علي بن احمد بن علي بن العباس الصوابي ,81,0,0,0
 الحكيم المقرب محمد بن ابي القاسم بن محمد المعلم ,45,0,0,0
 علي بن محمد بن جعفر الملقب بالمجيدي,59,0,0,0
 الحكيم ابو الفضل البيهقي,85,0,0,0
 الشيخ الرءيس تاج الرءساء الحسين بن احمد الداريج ,50,0,0,0
 الحكيم ابو القاسم Milestone300 المفخري,159,0,0,0
 فصل في ذوي اللسانين,384,77,1,20.052083333333336
 فصل في ذكر المشاهير الذين نبغوا في بيهق,603,55,4,9.12106135986733
 الوقاءع العظام التي حدثت في هذه الناحية,1003,161,8,16.051844466600198
 الوقاءع التي حدثت قديما:,1591,197,9,12.382149591451917
 في غراءب الامور التي انفردت بها بيهق عن ساءر البقاع والنواحي,1075,13,2,1.2093023255813953
 قصة شجرتي السرو اللتين في قريتي كشمر وفريومد,952,17,1,1.7857142857142856
 ذكر السادات المدفونين في خسروجرد وغيرها,2116,109,4,5.151228733459357
 1. فهرس الايات القرانية,31,0,0,0
 135- 136,131,0,0,0
 .... ,57,0,0,0
 ...... ,23,0,0,0
 ..... ,25,0,0,0
 .... ,52,0,0,0
 2. فهرس الاحاديث القدسية والنبوية والمنسوبة للنبي (ص),682,44,4,6.451612903225806
 3. فهرس الاعلام,12181,8150,58,66.90747886052048
 4. فهرس الانساب والالقاب والصفات,973,437,11,44.91264131551901
 5. فهرس القباءل والامم والطواءف والفرق والجماعات,192,0,0,0.0
 6. فهرس المواضع والبلدان,817,9,1,1.101591187270502
 7. فهرس القوافي,1503,6,1,0.39920159680638717
 8. فهرس الكتب الواردة في المتن,598,96,3,16.05351170568562
 9. فهرس الامثال,41,0,0,0
 10. فهرس النبات,127,0,0,0
 11. فهرس الحيوان,49,0,0,0
 12. فهرس العقاقير الطبية والعطور والماكل والمشارب,49,0,0,0
 13. فهرس المعادن والاحجار الكريمة,48,0,0,0
 14. فهرس الثياب والزينة والنقود والالات (عدا السيف والرمح),44,0,0,0
 15. فهرس الفال والفلك والتنجيم,58,0,0,0
 16. فهرس الامراض والافات والبلايا والكوارث الطبيعية,60,0,0,0
 1- ,911,69,4,7.574094401756312
 .... ,6168,271,17,4.393644617380025
