begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
552	2	816	297	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0266	LMN20200820-ara1.completed.ms20	209	ت وي-سل-موا- -تسليما -------ال-نساء وبذلك امرهم حيث قال يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول -ان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا -الن-سا--ء وبذلك- حكم بين ا-هل الارض كم--ا -قا-ل --تعالي -كان الناس---- ا-م--ة و	تقوي الله ان احسن ما وعظ به الانسان -كلام الملك -الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا نفعنا الله واياكم بكتابه واجزل لنا ولكم من ثوابه وغفر لي ولكم وللمسلمين اجمعين و	266	20	-1764972373028676026	8027054608337095444	79549	79549	5700	5754	165	297	70.37036895751953	30	Shamela0002864-ara1	LMN20200820-ara1.completed
1203	55	1376	235	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0331	LMN20200820-ara1.completed.ms20	167	يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول -ان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا -الن-سا--ء وهذا--	يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا نفعنا الله واياكم	331	20	5926397723267909220	8027054608337095444	99032	99032	5710	5733	135	180	92.77777862548828	29	Shamela0002864-ara1	LMN20200820-ara1.completed
1181	28	1374	235	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0394	LMN20200820-ara1.completed.ms20	107	ه --ين-زل ال-ي السماء الد--ن-يا فيقول هل من مستغفر فاغفر -ل-ه وياخذون بالكتاب والسنة كما قال تعالي فان تنازعتم في شء فردوه الي الله والرسول -ا--لنساء ويرون اتباع من سلف من ا-ءمة ال--دين وا--ن ----لايتدعوا --في -دينهم	ه الانسان كلام ال-ملك الديان يا اي-ها الذين امنوا اطيعوا الله واطيعوا -الرسول وا-ولي --ا-لامر منكم فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون --بالله واليوم- الاخر ذلك خير واحسن تاويلا نفعنا الله واياكم	394	20	7047703194338509372	8027054608337095444	117937	117937	5704	5737	78	217	49.308753967285156	9	Shamela0002864-ara1	LMN20200820-ara1.completed
1299	170	1413	305	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0410	LMN20200820-ara1.completed.ms10	70	ه طويل-ا- ولونا ك-ان --به -متل--و-نا -قال وكان ----الجه-م ي-نتحل- -----الامر بالمعروف والنهي عن المنكر وقتل جهم بمرو قتله سلم --بن احو-ز ال	ه السلطان عل--ي كتاب الله تعالي وسنة رسول الله صلي الله عليه وسلم وعلي الامر بالمعروف والنهي عن المنكر و-ال-جهاد في سبيل الله واخذ اموال ال	410	10	-3842182616002972408	-2824493650250929253	122722	122722	2725	2725	53	139	50.359710693359375	6	Shamela0002864-ara1	LMN20200820-ara1.completed
893	218	935	272	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0448	LMN20200820-ara1.completed.ms10	40	ال--وع-ي-----د و----الامر بالمعروف والنهي عن المنكر و	الله عليه وسلم وعلي الامر بالمعروف والنهي عن المنكر و	448	10	5423794945474297422	-2824493650250929253	134107	134107	2710	2710	33	54	74.0740737915039	6	Shamela0002864-ara1	LMN20200820-ara1.completed
799	1610	925	1684	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0494	LMN20200820-ara1.completed.ms18	56	الحمد لله الذي ارسل رسوله بالهدي ودين الحق ليظهره علي الدين كله وكفي بالله شهيدا والحمد لله الذي جعل لرسوله منه سلطانا نصيرا	الحمد لله الذي اقام ---ل---ال--- -----ال----------ع--با---س ----ركنا --وظه---يرا و----جعل-- -لهم -من ل------دنه سلطانا نصيرا	494	18	3005017945492837857	2464191880890190652	147924	147924	5115	5115	41	126	44.44444274902344	6	Shamela0002864-ara1	LMN20200820-ara1.completed
1371	145	1513	314	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0565	LMN20200820-ara1.completed.ms10	83	ل-- -ال-س-ن-ة وال---جما-عة ال---تي يسمونها- ال---توحيد والعدل والمنزلة بين المنزلتين وانفاذ الوعيد والامر بالمعروف والنهي عن المنكر وا--ما- ---اب-و ---ه--اشم -فكان عل-ي -هذه-	لقب بالمستنصر بالله وبايعه السلطان علي كتاب الله تعالي وسنة رسو-ل الله صلي الله عليه و--سلم --وعلي -الامر بالمعروف والنهي عن المنكر والجهاد في سبيل الله واخذ اموال الله بحقها	565	10	8808865381079839311	-2824493650250929253	169223	169223	2724	2730	61	175	47.42856979370117	4	Shamela0002864-ara1	LMN20200820-ara1.completed
578	150	693	289	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0605	LMN20200820-ara1.completed.ms10	71	المعتزلة -ذل-ك توحيدا وتس--مي ال-تكذيب بالقدر عدلا و----تسمي ال-----قتال-- -في- -ال--فتنة الامر بالمعروف والنهي عن المنكر و--كذلك --تسمية ال	المستنصر بالله وبايعه السلطان علي كتاب -الله تعالي وسنة رسول الله صلي الله عليه وسلم وعلي الامر بالمعروف والنهي عن المنكر والجهاد في سبيل ال	605	10	-7455702124109552237	-2824493650250929253	181218	181218	2724	2724	54	140	50.71428680419922	6	Shamela0002864-ara1	LMN20200820-ara1.completed
783	29	972	244	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms0984	LMN20200820-ara1.completed.ms20	140	-وان-زل معهم ال--كتاب با-لحق لي-حكم بين الن-اس في-ما اختلفوا- فيه البقرة وقال- تعالي -----فان تنازعتم في شء فردوه الي الله والرسول -ان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا -الن-سا--ء وهذا-- -ك--له -ا	الانسان كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا نفعنا الله واياكم بكتابه وا	984	20	-9157265911684252904	8027054608337095444	294935	294935	5705	5738	109	215	65.11627960205078	17	Shamela0002864-ara1	LMN20200820-ara1.completed
28	29	223	244	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms1091	LMN20200820-ara1.completed.ms20	126	-وان-زل معهم ال--كتاب با-لحق لي-حكم بين الن-اس في-ما اختلفوا- فيه البقرة وقال- تعالي -----فان تنازعتم في شء فردوه الي الله والرسول -ان كنتم تءمنون بالله واليوم الاخر ال-نساء و-هذا عام في جميع الاشياء لاسيما ب--اب- -ا	الانسان كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا -نفعنا ا-لله واياكم بكتابه وا	1091	20	8035547117660981087	8027054608337095444	327004	327036	5705	5738	96	217	58.064517974853516	13	Shamela0002864-ara1	LMN20200820-ara1.completed
859	63	1067	307	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms1121	LMN20200820-ara1.completed.ms20	134	عل-يه السلا-م ي--ا ا-بت ----هذا -تاويل --رءي-اي من قبل يوسف وقال تعالي ---فردوه الي الله والرسول -ان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا -الن-سا--ء و---قد ب-سطنا -الكلام في ذلك- في القواعد وغير-ها و-سنتكل-م----- ا----ن شاء الله عل	الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا نفعنا الله واياكم بكتابه واجزل- لنا ولكم من --ثوابه وغفر لي ولكم وللمسلمين اجمعين وفي ليلة ال	1121	20	-5899625984067647837	8027054608337095444	336040	336040	5711	5744	99	247	54.25101089477539	13	Shamela0002864-ara1	LMN20200820-ara1.completed
830	35	1007	242	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms1237	LMN20200820-ara1.completed.ms20	105	ان-زل م-عهم-- الكتاب با--لحق -ل-ي-حكم--- -بي--ن ال-ناس في-ما ا--ختلفوا فيه البقرة وقال فان تنازعتم في شء فردوه الي الله والرسول النساء وقال كتاب ان-زلناه -الي-ك -لتخرج ال--ناس ---من -ا--ل--ظلمات ال-ي -النور ب--اذن	ان كلام الملك الديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي- الامر- منكم فان تنازعتم في شء فردوه الي الله والرسول ---وان كنتم -تءمنون بالله واليوم الاخر- ذلك خير واحسن تاويلا نفعنا الله واياكم بكتابه	1237	20	8837968388798989013	8027054608337095444	370832	370832	5707	5737	77	214	49.06542205810547	8	Shamela0002864-ara1	LMN20200820-ara1.completed
409	37	587	235	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms1639	LMN20200820-ara1.completed.ms20	132	كما- ا-م-ر النبي صلي- الله عل-يه -وسلم -في-ما --حدثنا- اهل الكتاب و--قد -قال تعالي فان تنازعتم في شء فردوه الي الله والرسول -ان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا -الن-سا--ء و-قا-ل	كلام الملك ال-ديان يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم فان تنازعتم في شء فردوه الي الله والرسول وان كنتم تءمنون بالله واليوم الاخر ذلك خير واحسن تاويلا نفعنا الله واياكم	1639	20	5651709458239996047	8027054608337095444	491435	491435	5707	5736	100	199	66.33165740966797	18	Shamela0002864-ara1	LMN20200820-ara1.completed
1428	175	1544	323	-812960164341536448	1772412992146626924	Shamela0002864-ara1.ms1656	LMN20200820-ara1.completed.ms10	73	ل-ا- ذلك مما- اوحي --اليك ربك --من ال--حكمة ال--اسراء و------هي الامر بالمعروف والنهي عن المنكر و---ه-ي -السنة لانها بينت -م-ا- يءمر ب--ه- و---ما -ي	لطان علي كتاب الله تعالي وسنة رسول الله صلي الله عليه وسلم وعلي الامر بالمعروف والنهي عن المنكر والجهاد في سبيل الله واخذ اموال الله بحقها وصرفها في	1656	10	1735150534736096487	-2824493650250929253	496523	496523	2727	2727	52	148	49.32432556152344	5	Shamela0002864-ara1	LMN20200820-ara1.completed
