begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
879	461	1125	632	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0888	Shia001131Vols-ara1.completed.ms537	111	ال-قيام بما يشاء- -وي--ر------يده واشهد له بما شهد -ا-صفياءه وشهوده واشهد ان لا اله الا الله وحده لا شريك له شهادة لا يشوبها دنس الشرك ولا يعتريها وهم الشك خالصة من الادهان قاءمة بالطاعة والاذعان واشهد ان محمدا عبده ورسوله -------صل--ي الله عليه وسلم ا-صطفاه واختاره -ل	الدنيا- وهو -صاءر الي برزخ الموتي والرحيل عن الاهل والاخلاء- و-هو-- -يشهد ان لا اله الا الله وحد-----------ه ------ل-------ا ------ش----------ري----------ك------ ----ل--ه-------- --------و--------------ان محمدا عبده ورسوله وامينه صلوات الله عليه وعلي اله وعلي اخوانه ال	888	537	3078166012758055677	4989457686793665632	266147	266147	160834	160834	84	270	41.11111068725586	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
921	446	1050	612	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms021	98	ر-ه ولي--ا ناصر-ا--- وا-------شه-د- ان -لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله --شها--دة من -ا--قر بوحدانيته -ايمان-ا واع---ترف --بر-بوبيته -ا----يقانا	رته الي ما هاجر اليه والايمان شهادة ان الا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله وان الجنة حق والنار حق والبعث حق وان الساعة اتية لا ريب فيها والتصديق با	889	21	-9087403721239867473	-6504084382943731545	266424	266424	6034	6034	75	166	59.0361442565918	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
0	938	98	1054	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms040	68	الله عز وجل يوم ندعوا كل اناس بامامهم ف-ال-حذر ---ثم -الحذر ---ف-كا--ني- وقد افضت بكم -الدينا ال-ي -الاخرة و---قد با	الله عز وجل يوم ندعوا كل اناس بامامهم فقال بمن كانوا ياتمون به في الدنيا يدعي علي ع م بالقرن- الذي كان فيه والحسن با	889	40	-9087403721239867473	3789358145993146348	266400	266417	11725	11725	49	117	58.119659423828125	10	JK001330-ara1.completed	Shia001131Vols-ara1.completed
922	590	998	682	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms105	70	ه و-لي---ا ----ناصرا ---واشهد ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله	ه وعلي ملة رسول الله صلع اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله	889	105	-9087403721239867473	-6021101351375073522	266417	266417	31221	31221	53	92	76.08695983886719	13	JK001330-ara1.completed	Shia001131Vols-ara1.completed
937	781	1075	941	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms196	92	شه-د- ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله -شهادة من- -اقر بوح--دان-يته ايم-انا -واعترف بربوبيته اي-قا---نا و--علم ب-رها-----ن ما يدعو اليه	شهادة ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله وعنه ع انه قال يستحب لمن حضر المنازع ان يقرا عند راسه اية الكرسي وايتين بعدها ويقول ان ربكم الله	889	196	-9087403721239867473	-3011402966539248526	266427	266427	58534	58534	66	160	57.5	13	JK001330-ara1.completed	Shia001131Vols-ara1.completed
860	75	998	214	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms237	75	ه -ا-ول-ا -واخرا- واشكره -باطنا- وظاهرا واستع-ين به الها قا--درا واستنصره ول--يا- --ناصرا --واشه-د- ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله	ه قال لكل شء زكاة و-زكاة الابدان الصيام وعن علي صلع انه- قال سبع من سوابق الاعمال فتمسكوا بهن شهادة ان لا اله الا ا-ل---------------له وان محمدا عبده ورسوله	889	237	-9087403721239867473	1302118126294023824	266427	266427	70816	70829	53	157	47.77070236206055	10	JK001330-ara1.completed	Shia001131Vols-ara1.completed
932	455	998	517	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms296	55	ر--ا واشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله	ر قال اشهد ان لا اله الا الله وحده وا-ش-----هد ان محمدا عبده ورسوله	889	296	-9087403721239867473	-5481961432858773049	266415	266415	88514	88514	44	68	80.88235473632812	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
922	1022	998	1106	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms410	71	ه وليا ناصرا ----واشهد ان لا اله الا الله وحده لا شريك له و-----ان محمدا عبده ورسوله	ه الها -اخرا فانا اشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله	889	410	-9087403721239867473	542431286524676985	266417	266417	122719	122719	54	85	83.52941131591797	13	JK001330-ara1.completed	Shia001131Vols-ara1.completed
902	926	1018	1079	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms535	93	ه ال-ها قادر------ا واستنص--ره وليا -ناصرا- -و---ا----شهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله ---شه--ا--دة --من ا--ق-----ر بوحدان--ي	ه الرحمن الرحيم هذا ما اوصي به فلان بن فلان اوصي انه يشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله ارسله بالهدي ودين الحق لينذر من كان حي	889	535	-9087403721239867473	7342175561293758602	266423	266423	160233	160233	71	153	60.7843132019043	14	JK001330-ara1.completed	Shia001131Vols-ara1.completed
861	442	1063	669	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms537	119	اولا واخرا واشكره --با-طن-ا وظاهرا واستعين ب--ه ال--ها قادر--ا واستنصره وليا ناصرا و-اشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله ----شهادة من ا-قر ----بوحدانيته --ايما-نا- واعترف بربو-بيته ا--يقانا وعلم -بره-ان- م	طالب لاخر- -ايامه من الدنيا وهو صا-ءر الي- برزخ الموتي والرحيل عن الاهل والاخلاء وهو يشهد ان لا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله وامينه صلوات الله عليه وعلي اله وعلي اخوانه المرسلين وذريته الطيبين- وجزي الله عنا م	889	537	-9087403721239867473	4989457686793665632	266437	266437	160844	160844	88	232	51.2931022644043	15	JK001330-ara1.completed	Shia001131Vols-ara1.completed
336	961	432	1076	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms537	70	-قبل ان تقول نفس يا حسرتي علي ما فرطت في جنب الله -ا-لي قول-ه --فا-كون من --المحسنين --تيقظوا-- -----من ال-غفلة وا	وقبل ان تقول نفس يا حسرتي علي ما فرطت في جنب الله وان كنت لمن الساخرين او تقول لو ان الله هداني لكنت من المتقين وا	889	537	-9087403721239867473	4989457686793665632	266421	266421	160826	160826	50	115	60.869564056396484	13	JK001330-ara1.completed	Shia001131Vols-ara1.completed
230	775	319	888	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms0889	Shia001131Vols-ara1.completed.ms537	65	ل- -ان-- تغرقوا واعتصموا بحبل الله جميعا ولا تفرقوا واني-------بوا اليه ---خي--ر الا-نابة واجيبوا--- ---داعي ال-ل	لا وانتم مسلمون واعتصموا بحبل الله جميعا ولا تفرقوا فاني سمعت رسول الله صلع يقول صلاح ذات البين افضل من عامة الصل	889	537	-9087403721239867473	4989457686793665632	266415	266415	160821	160821	50	113	57.522125244140625	6	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1051	1111	1187	1261	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1148	Shia001131Vols-ara1.completed.ms384	95	-النبوة و-الزم حق الامامة تجد ال-ي الفوز سبيلا ولا تنقضوا الايمان بعد توكيدها وقد جعلتم الله عليكم كفيلا --ثم --ارسل- --العا---ضد نسخة الايمان-- -ا-لي ا	بالعقود وقال ع ج واوفوا- بعهد الله ا-ذا عاهدتم ولا تنقضوا الايمان بعد توكيدها وقد جعلتم الله عليكم كفيلا وقال ع ج ولا تجعلوا الله عرضة -لايمانكم واثني ا	1148	384	-1868702720554518288	5476741991296338304	344125	344125	114929	114929	73	153	62.09150314331055	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1062	1061	1101	1101	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1207	Shia001131Vols-ara1.completed.ms437	38	لقد كان لكم في رسول الله اسوة حسنة -ان	لقد كان لكم في رسول الله اسوة حسنة لمن	1207	437	9003553671742409949	-835757881695764547	361810	361810	130810	130810	28	40	95.0	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
686	978	798	1116	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1211	Shia001131Vols-ara1.completed.ms408	79	ال-قران- -فلما ا--نتهي ال---ي قوله -----تعال--ي- -هو الله الذي لا اله الا هو عالم الغيب والشهادة -وكا----ن قد غاب ذهنه- -فتح ع-ي-نيه- وقال	الي جانب خدك الايمن ثم قل بسم الله الرحمن الرحيم بسم الله الذي لا اله الا هو عالم الغيب والشهادة هو الرحمن الرحيم اللهم اذهب عني الهم و-ال	1211	408	488409287670130551	-2908787160402296969	363023	363023	122128	122128	58	139	56.83453369140625	10	JK001330-ara1.completed	Shia001131Vols-ara1.completed
911	971	1094	1191	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1240	Shia001131Vols-ara1.completed.ms041	99	م-ا-ل--يكه -الخواص وكا---ن سليم -الباطن -دي--ن-ا صلي --به --اما-مه صلاة -الفجر فقرا الامام فيها ان الله وملاءكته يصلون علي النبي فلما سمع خال--ص --ذلك -رفع صوته وهو في -الصلا-ة و-قا--ل -صلي الله --عليك --يا -----رسول -الله	م اهل بيته وانتقال الامامة فيهم والبيان علي انهم امة محمد صلي الله عليه وعليهم -قال الله عز وجل ان الله وملاءكته يصلون علي النبي --يا ايها الذين امنوا صلوا عليه وسلموا تسليما وروينا عن رسول الله صلع ان قوما من اصحابه سالوه	1240	41	8790081379325866697	6658283480099511333	371736	371736	12043	12043	67	223	44.39461898803711	7	JK001330-ara1.completed	Shia001131Vols-ara1.completed
674	527	908	731	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1481	Shia001131Vols-ara1.completed.ms105	110	ن منها ---في ال----روض -ال--انف والطافه ا-لت-ي و-قف -ال-شكر عليها فليس له --عنها- منصرف واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من الامور ما كان حزنا واشهد ان محمدا عبده --الذي جبر --من الدين وهنا ورسوله-- -الذي --اظهر من المكا	ن محمد صلوات الله عليه واله انه قال اذا اردت الوضوء فقل بسم الله وعلي ملة رسول الله صلع -اشهد ان لا اله الا الله وحده --------ل---------------------------ا ------------ش-ر---يك-- --له واشهد ان محمدا عبده ورسوله صلي الله عل-يه وعلي اله فهذا كالذي ذكرناه من الدعا	1481	105	8926144434736351041	-6021101351375073522	444048	444048	31243	31243	77	261	42.14559555053711	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
695	716	785	822	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1481	Shia001131Vols-ara1.completed.ms196	62	--والطا-فه التي ---وق-ف ا--لشكر- عليها فليس له -عنها- -منصرف-- واشه-د- ان لا اله الا الله وحده لا شريك له	صلوات الله عليه انه قال اذا حضرت الميت المس-لم قبل ان يموت فلقنه شهادة ان لا اله الا الله وحده لا شريك له	1481	196	8926144434736351041	-3011402966539248526	444020	444020	58524	58524	44	107	57.94392395019531	10	JK001330-ara1.completed	Shia001131Vols-ara1.completed
729	428	904	565	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1481	Shia001131Vols-ara1.completed.ms296	76	-له ع--نه--ا- --منصر-----ف- ---واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من الامور ما كان حزنا واشهد ان محمدا عبده ---ال-ذي جبر -من الدين وهنا -ورسوله --الذي --اظهر -من ا	علي ع انه كان اذا برز للسفر قال اشهد ان لا اله ال--ا-------- -ا------ل-----------------ل--------------ه- -------و---------ح-ده واشهد ان محمدا عبده ورسوله الحمد لله الذي هدانا للاسلام وجعلنا من خير امة ا	1481	296	8926144434736351041	-5481961432858773049	444038	444038	88530	88530	54	203	37.43842315673828	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
679	961	860	1099	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1481	Shia001131Vols-ara1.completed.ms410	85	ا ---في الروض الانف والطافه التي و---ق-ف ال-شكر -عليها- فليس له عنها -منصرف-- واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من الامور ما كان حزنا واشهد ان محمدا عبده	ا تشربي ال-دم ولا تفوري علي الفم وانتقلي الي من يزعم ان مع الله الها اخرا فانا اشهد ان لا اله الا الله وحده --------ل---------------------------ا ------------ش-ر---يك-- --له واشهد ان محمدا عبده	1481	410	8926144434736351041	542431286524676985	444038	444038	122731	122731	61	194	43.81443405151367	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
689	904	841	1082	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1481	Shia001131Vols-ara1.completed.ms535	88	ال-انف والطافه التي وقف ال-شكر عل--ي--ه-ا ----فلي--س -ل-ه عن--ها- منص--رف واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاو-ف ا-منا وتسه-ل --من ا----لامور ما كان حزنا و	اللطيف -الخبير بسم الله الرحمن الرحيم هذا ما اوصي به فلان بن فلان اوصي انه يشهد ان لا اله الا الله وحده لا شريك له -وان محمدا عبده ورسوله ارسله بالهدي ودين الحق لينذر من كان ح-يا و	1481	535	8926144434736351041	7342175561293758602	444032	444032	160238	160238	60	181	48.6187858581543	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
689	461	835	630	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1481	Shia001131Vols-ara1.completed.ms537	82	الان-ف و-الطافه التي -وقف ال-شكر -عل-يها فليس له- عنها منصرف و-اشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاو-ف -ام-نا --و-ت---سه--ل-- --من الامو-ر ما كان-	الدنيا وهو صاءر ال-ي برزخ الموتي والرحيل عن الاهل والاخلاء وهو يشهد ان لا اله الا الله وحده لا شريك له -وان محمدا عبده ورسوله وامينه صلوات الله عليه وعلي اله وعلي اخوانه	1481	537	8926144434736351041	4989457686793665632	444031	444031	160834	160834	58	171	47.953216552734375	10	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1120	1233	1195	1321	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1785	Shia001131Vols-ara1.completed.ms408	56	-لما قرا كت-ا-ب ال---افرم --قال--- -لا حول ولا قوة الا بالله العلي العظيم ايش -جري علي	العالمين وتبارك الله احسن الخالقين ولا حول ولا قوة الا بالله العلي العظيم دفع الله عنه	1785	408	4303185133344773497	-2908787160402296969	535217	535217	122117	122117	40	88	63.6363639831543	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1136	1387	1184	1440	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1785	Shia001131Vols-ara1.completed.ms535	44	ا-ف--رم- قال -لا حول ولا قوة الا بالله العلي العظيم ا	اكفيه من ابي ولا حول ولا قوة الا بالله العلي العظيم ا	1785	535	4303185133344773497	7342175561293758602	535210	535210	160211	160211	34	53	83.01886749267578	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
1117	376	1183	450	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1785	Shia001131Vols-ara1.completed.ms539	52	انه -لما- --قرا كتاب -ا---لافرم قال لا حول ولا قوة الا بالله العلي العظيم	ارة الناس فانها صدقة واكثروا من قول لا حول ولا قوة الا بالله العلي العظيم	1785	539	4303185133344773497	-2945325474403355046	535214	535214	161415	161415	38	74	70.27027130126953	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
666	1228	745	1323	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1787	Shia001131Vols-ara1.completed.ms408	61	ل- من ال--سماء -ت----حمل-ه ا-----ل-ا--رض ولا حول ولا قوة الا بالله العلي العظيم فخرجا من عنده وس	له رب العالمين وتبارك الله احسن الخالقين ولا حول ولا قوة الا بالله العلي العظيم دفع الله عن-ه تس	1787	408	8278012575332878060	-2908787160402296969	535816	535816	122118	122118	46	96	63.54166793823242	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
612	1304	741	1451	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1787	Shia001131Vols-ara1.completed.ms535	75	ه- وا---لله لا يكون -هذا ابدا ودعوا-- يجري ما- --يجر--ي -وكل شء ي-نزل م---ن السماء تحمله -الارض ولا حول ولا قوة الا بالله العلي العظيم فخرجا من عند	ها وان الله يبعث من في القبور وان الجنة حق وان النار حق اقول قولي هذا مع من يقوله واكفيه من ابي ولا حول ولا قوة الا بالله العلي العظيم اللهم من شهد	1787	535	8278012575332878060	7342175561293758602	535827	535827	160232	160232	53	147	51.020408630371094	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
689	407	751	483	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1787	Shia001131Vols-ara1.completed.ms539	50	-و--لا حول ولا قوة الا بالله العلي العظيم --فخرجا من عنده و-س---ا---را- ا-ل	قول لا حول ولا قوة الا بالله العلي العظيم وعلموها اطفالكم واسرعوا بختان اول	1787	539	8278012575332878060	-2945325474403355046	535813	535813	161414	161414	38	76	65.78947448730469	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
606	1063	785	1274	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1805	Shia001131Vols-ara1.completed.ms034	120	ل- ال--له صلي ا--لله عل-يه -وسلم ابي ا-لربيع -س-ل-يمان -بن احمد ال----عباسي لامراء -المسلمين وجيوشها يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم و----ا--ن---ي رضيت لكم- ب--عبد ---ا---لله تعالي- ا	له الموفق للصواب ذكر ولاية الاءمة من اهل بيت رسول الله صلي الله عليه وعليهم اجمعين قال ال-له عز و-جل يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم وروينا عن ابي جعفر محمد بن علي صلوات الله -ع-ليه ا	1805	34	4060293110061788019	3955447307529800614	541232	541232	9941	9941	90	215	55.8139533996582	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
665	831	813	1012	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1805	Shia001131Vols-ara1.completed.ms035	93	ل--امراء ا--لمسلمين وجيو-شها يا ا----يها ال-ذي-ن امنوا-- اطيعوا الله واطيعوا الرسول واولي الامر منكم -واني رضيت لكم بعبد ---ال---ل-----ه -تعالي الم---ل-ك- ال-مظفر ركن -الدين ناءبا	للناس يا ايها الذين امنوا لجميع المءمنين الي يوم القيامة اطيعوا الله واطيعوا الرسول واولي الامر منكم ايانا عني بهذا فقال له الساءل فقوله عز وجل انما وليكم الله ورسوله والذين امنوا	1805	35	4060293110061788019	-8196313754979960337	541226	541226	10233	10233	70	181	51.3812141418457	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
612	1369	754	1517	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1805	Shia001131Vols-ara1.completed.ms037	97	صل--ي الله عليه --وسل-م ابي -ال-ربيع سليمان بن احمد العباسي لامراء -المسلمين وجيوشها يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم	صلوات الله عليه ان الحسن بن صالح بن حي وعلي بن صالح بن حي سالاه عن قول ال-له عز و-جل يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم	1805	37	4060293110061788019	2397910660967233626	541225	541225	10832	10832	75	150	64.66666412353516	15	JK001330-ara1.completed	Shia001131Vols-ara1.completed
615	775	756	936	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1805	Shia001131Vols-ara1.completed.ms038	99	ي- ال--له -عل--ي-ه -وسلم -ابي ال-ربيع -سل--يما---ن- ---بن احمد ال-عباسي لامراء -المسلمين وجيوشها يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم وا	ية الاولي قال فيكم انزلت قال فالثانية قال فينا وعنه صلوات الله عليه انه قال في قول ال-له عز و-جل يا ايها الذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم قا	1805	38	4060293110061788019	4640661014368828051	541224	541224	11131	11131	76	163	60.7361946105957	11	JK001330-ara1.completed	Shia001131Vols-ara1.completed
688	400	802	533	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1805	Shia001131Vols-ara1.completed.ms298	77	ا ي-ا -ايها -ال--ذين امنوا اطيعوا الله واطيعوا الرسول واولي الامر منكم --واني -رضيت -ل-كم- -بعبد ----ال-----له تعالي الملك المظفر ركن ا	ا يجب عليهم قال الله تعالي اطيعوا الله واطيعوا الرسول واولي الامر منكم فاولوا الامر الاءمة الذين لهم الامر كله صلوات ال-له عل-يهم ومن ا	1805	298	4060293110061788019	-4744687577508401100	541221	541221	89124	89124	56	135	57.03703689575195	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
566	1224	717	1393	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1996	Shia001131Vols-ara1.completed.ms324	108	ي ان ال--ذين-- يبايعونك -انما يبايع-ون -الله -يد الله فوق ا-ي-ديهم فمن نكث فانما ينكث علي نفسه ومن اوفي بما عاهد عليه الله فسيءتيه اجرا عظيما ---و-ج--لس -فجء --في الحال ب	يدان ولقد انبءت بامركما واريت مضاجعكما فمضيا وهو يتلو -وهما يسمعان فمن نكث فانما ينكث علي نفسه ومن اوفي بما عاهد عليه الله فسيءتيه اجرا عظيما فالواجب في قسمة الفء العدل ب	1996	324	-1733463094995894379	-4718012922336320138	598530	598530	96931	96931	81	170	63.52941131591797	18	JK001330-ara1.completed	Shia001131Vols-ara1.completed
543	1294	699	1462	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1996	Shia001131Vols-ara1.completed.ms384	112	الدين ---ثم -تلا قوله تعالي-- ان الذي--ن يباي-عو-نك -انم--ا يبايعون ا---لله يد الله فوق ايديهم فمن نكث فانما ينكث علي نفسه ومن اوفي بما عاهد عليه الله فسيءتيه اجرا عظيما -و	الذين يوفون بعهد الله ولا ينقضون الميثاق الاية وقال والموفون بعهدهم اذا عاهدوا الاية وق-ا----ل فمن نكث فانما ينكث علي نفسه ومن اوفي بما عاهد عليه الله فسيءتيه اجرا عظيما رو	1996	384	-1733463094995894379	5476741991296338304	598531	598531	114931	114931	86	173	64.73988342285156	16	JK001330-ara1.completed	Shia001131Vols-ara1.completed
296	1128	438	1281	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms1996	Shia001131Vols-ara1.completed.ms384	113	واوفوا بعهد الله اذا عاهدتم ولا تنقضوا الايمان بعد توكيدها وقد جعلتم الله عليكم كفيلا ان الله يعلم -ما تفعلون --ثم اوصي -ا-لا--م-را--ء بال-رفق بالرع-ي--ة -و	واوفوا بعهد الله اذا عاهدتم ولا تنقضوا الايمان بعد توكيدها وقد جعلتم الله عليكم كفيلا -وقال-- -ع ج ولا تجعلوا الله عرضة لايمانكم واثني الله عز وجل علي من او	1996	384	-1733463094995894379	5476741991296338304	598526	598526	114930	114930	88	157	71.97452545166016	16	JK001330-ara1.completed	Shia001131Vols-ara1.completed
595	1258	714	1397	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms2478	Shia001131Vols-ara1.completed.ms534	82	قل-- اللهم مالك الملك فاطر السم-وات والارض عالم الغيب والشهادة ا----ن-ت تحكم بين ع---با-دك في-ما- -كانوا فيه يختلفون -ا-علموا-- انا جند- -ا	اليه الناس قال- اللهم فاطر السماوات والارض عالم الغيب والشهادة الرحمن الرحيم اني عاهد اليك في دار الدنيا اني اشهد ان لا اله الا انت وحدك لا	2478	534	2217282700161192349	-4272349452490720167	743122	743122	159927	159927	61	140	58.57143020629883	6	JK001330-ara1.completed	Shia001131Vols-ara1.completed
598	765	766	970	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms2478	Shia001131Vols-ara1.completed.ms563	113	الله--م مالك ال-ملك -فاطر- ال-سموا-ت -----وا--ل--ا----رض عالم الغيب والشهادة انت تحكم بين عبادك فيما كانوا فيه يختلفون --اعلموا ا--نا جند الله ---مخلوقون -من سخطه- ومسلطون -علي من حل عل--ي--ه غضبه- -لا -ن	الله ثم يقول الامام المقرع اللهم انت الله لا اله الا انت عالم الغيب والشهادة انت تحكم بين عبادك فيما كانوا فيه يختلفون خلقت هذا الخلق كما اردت وصورته كيف شءت اللهم وانا لا ندري ما هو ولا يعلم ما هو الا ان	2478	563	2217282700161192349	3037689669809458668	743132	743132	168643	168643	81	205	55.121952056884766	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
308	1202	408	1314	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms2539	Shia001131Vols-ara1.completed.ms408	71	ايته بالبرطيل كل---- ا-ح-د -من ---المسلمين حت---ي ال-نصاري وال--يهود فلا حول ولا قوة الا بالله العلي العظيم وتوفي ال	الله -ال-رحمن الرحيم الحمد لله رب العالمين وتبارك الله احسن الخالقين ولا حول ولا قوة الا بالله العلي العظيم --دفع ال	2539	408	7476722520652662012	-2908787160402296969	761418	761418	122120	122120	54	116	61.2068977355957	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
352	1385	400	1439	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms2539	Shia001131Vols-ara1.completed.ms535	44	وا-ليه-----ود فلا حول ولا قوة الا بالله العلي العظيم	واكفيه من ابي ولا حول ولا قوة الا بالله العلي العظيم	2539	535	7476722520652662012	7342175561293758602	761410	761410	160212	160212	34	54	81.48148345947266	8	JK001330-ara1.completed	Shia001131Vols-ara1.completed
352	396	431	494	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms2539	Shia001131Vols-ara1.completed.ms539	59	واليهود ------فلا حول ولا قوة الا بالله العلي العظيم و--توفي ا---لشيخ ا---لا---مام ا-لعالم زين- ا	واكثروا من قول لا حول ولا قوة الا بالله العلي العظيم وعلموها اطفالكم واسرعوا بختان اولادكم فانه ا	2539	539	7476722520652662012	-2945325474403355046	761415	761415	161418	161418	45	98	60.20408248901367	9	JK001330-ara1.completed	Shia001131Vols-ara1.completed
917	723	1012	838	-8351899070528524983	-5211760143430319471	JK001330-ara1.completed.ms2738	Shia001131Vols-ara1.completed.ms521	75	م-ن غير --معاند ول--ا- -مدافع ومن يتق الله يجعل له مخرجا ويرزقه من حيث لا يحتسب---- -ثم --ان- -السلطان ا-لم---لك- ا	ممن ذكر الله في السماء وقرا ص ومن يتق الله يجعل له مخرجا ويرزقه من حيث لا يحتسب وعن علي ع انه قال اذا- اكرم احدكم ا	2738	521	-1838708599929347858	-2431452338476457900	821121	821121	156027	156027	54	116	64.6551742553711	12	JK001330-ara1.completed	Shia001131Vols-ara1.completed
