section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 السنة التي حكم فيها موسي بن مصعب علي مصر وهي سنة ثمان وستين وماءة فيها,275,0,0,0
 ذكر ولاية عسامة بن عمرو علي مصر,233,0,0,0
 السنة التي حكم فيها عسامة وغيره علي مصر وهي سنة تسع وستين وماءة فيها,62,0,0,0
 ذكر وفاة المهدي ونسبه,480,0,0,0
 ذكر ولاية الفضل بن صالح علي مصر,343,0,0,0
 ذكر ولاية علي بن سليمان علي مصر,495,0,0,0
 السنة التي حكم فيها علي بن سليمان علي مصر وهي سنة سبعين وماءة فيها,638,0,0,0
 ذكر ولاية موسي بن عيسي الاولي علي مصر,513,0,0,0
 السنة الاولي من ولاية موسي بن عيسي الاولي علي مصر وهي سنة احدي وسبعين,291,0,0,0
 السنة الثانية من ولاية موسي بن عيسي الاولي علي مصر وهي سنة اثنتين,231,0,0,0
 ذكر ولاية مسلمة بن يحيي علي مصر,241,0,0,0
 السنة التي حكم فيها مسلمة بن يحيي علي مصر وهي سنة ثلاث وسبعين وماءة,458,0,0,0
 ذكر ولاية محمد بن زهير علي مصر,347,0,0,0
 ذكر ولاية داود بن يزيد علي مصر,409,0,0,0
 السنة التي حكم فيها داود بن يزيد علي مصر وهي سنة اربع وسبعين وماءة,294,12,1,4.081632653061225
 ذكر ولاية موسي بن عيسي الثانية علي مصر,615,0,0,0
 السنة التي حكم فيها موسي بن عيسي ثانيا علي مصر وهي سنة خمس وسبعين,365,0,0,0
 ذكر ولاية ابراهيم بن صالح ثانيا علي مصر,261,0,0,0
 السنة التي حكم فيها ابراهيم بن صالح علي مصر وهي سنة ست وسبعين وماءة,217,0,0,0
 ذكر ولاية عبد الله بن المسيب علي مصر,289,0,0,0
 السنة التي حكم فيها علي مصر عبد الله بن المسيب وهي سنة سبع وسبعين,234,0,0,0
 ذكر ولاية اسحاق بن سليمان علي مصر,225,0,0,0
 ذكر ولاية هرثمة بن اعين علي مصر,439,0,0,0
 ذكر ولاية عبد الملك بن صالح علي مصر,382,11,1,2.8795811518324608
 السنة التي حكم فيها علي مصر اسحاق بن سليمان ثم هرثمة بن اعين ثم عبد,226,0,0,0
 ذكر ولاية عبيد الله بن المهدي الاولي علي مصر,421,0,0,0
 السنة التي حكم فيها عبيد الله بن المهدي علي مصر وهي سنة تسع وسبعين,497,0,0,0
 ذكر ولاية موسي بن عيسي الثالثة علي مصر,333,0,0,0
 السنة التي حكم فيها موسي بن عيسي العباسي علي مصر وهي سنة ثمانين وماءة,409,0,0,0
 ذكر ولاية عبيد الله بن المهدي الثانية علي مصر,352,0,0,0
 السنة التي حكم فيها عبيد الله بن المهدي في ولايته الثانية علي مصر وهي,491,19,1,3.8696537678207736
 ذكر ولاية اسماعيل بن صالح علي مصر,193,0,0,0
 السنة التي حكم فيها اسماعيل بن صالح علي مصر وهي سنة اثنتين وثمانين,689,0,0,0
 ذكر ولاية اسماعيل بن عيسي علي مصر,312,0,0,0
 السنة التي حكم فيها اسماعيل بن عيسي علي مصر وهي سنة ثلاث وثمانين وماءة,633,37,2,5.845181674565561
 ذكر ولاية الليث بن الفضل علي مصر,752,0,0,0
 السنة الاولي من ولاية الليث بن الفضل علي مصر وهي سنة اربع وثمانين,331,0,0,0
 السنة الثانية من ولاية الليث بن الفضل علي مصر وهي سنة خمس وثمانين,321,0,0,0
 السنة الثالثة ولاية الليث بن الفضل علي مصر وهي سنة ست وثمانين وماءة,363,0,0,0
 السنة الرابعة من ولاية الليث بن الفضل علي مصر وهي سنة سبع وثمانين,859,0,0,0
 ذكر ولاية احمد بن اسماعيل علي مصر,278,0,0,0
 السنة الاولي من ولاية احمد بن اسماعيل علي مصر وهي سنة ثمان وثمانين,377,0,0,0
 السنة الثانية من ولاية احمد بن اسماعيل علي مصر وهي سنة تسع وثمانين,865,0,0,0
 ذكر ولاية عبد الله بن محمد علي مصر,369,0,0,0
 السنة التي حكم فيها عبد الله بن محمد العباسي علي مصر وهي سنة تسعين,311,0,0,0
 ذكر ولاية الحسين بن جميل علي مصر,265,0,0,0
 السنة التي حكم فيها الحسين بن جميل علي مصر وهي سنة احدي وتسعين وماءة,298,0,0,0
 ذكر ولاية مالك بن دلهم علي مصر,464,0,0,0
 السنة التي حكم فيها مالك بن دلهم علي مصر وهي سنة اثنتين وتسعين وماءة,374,0,0,0
 ذكر ولاية الحسن بن البحباح علي مصر,201,0,0,0
 السنة التي حكم فيها الحسن بن البحباح علي مصر وهي سنة ثلاث وتسعين وماءة,544,0,0,0
 ذكر ولاية حاتم بن هرثمة ms0378 علي مصر,170,0,0,0
 السنة التي حكم فيها حاتم بن هرثمة علي مصر وهي سنة اربع وتسعين وماءة,362,0,0,0
 السنة الثانيه من ولاية حاتم بن هرثمه علي مصر وهي سنة حمس وتسعين وماءة,370,0,0,0
 ذكر ولاية جابر ms0381 بن الاشعت علي مصر,542,0,0,0
 السنة التي حكم فيها جابر علي مصر وهي سنة ست وتسعين وماءة فيها وقع بين,537,0,0,0
 ذكر ولاية عباد بن محمد علي مصر,242,0,0,0
 السنة التي حكم فيها عباد علي مصر وهي سنة سبع وتسعين وماءة فيها لحق,455,0,0,0
 ذكر ولاية المطلب بن عبد الله الاولي علي مصر,197,0,0,0
 السنة التي حكم فيها المطلب بن عبد الله علي مصر وهي سنة ثمان وتسعين,797,7,1,0.8782936010037641
 ذكر ولاية العباس بن موسي علي مصر $,283,0,0,0
 ذكر ولاية المطلب الثانية علي مصر,273,0,0,0
 السنة التي حكم في اولها العباس ثم المطلب بن عبد الله علي مصر وهي سنة,370,0,0,0
 ذكر ولاية السري بن الحكم الاولي علي مصر,145,0,0,0
 السنة التي حكم في اولها المطلب وفي اخرها السري بن الحكم علي مصر وهي,438,0,0,0
 ذكر ولاية سليمان بن غالب علي مصر,224,0,0,0
 السنة التي حكم في اولها السري بن الحكم الي مستهل ربيع الاول ثم سليمان,387,0,0,0
 ذكر ولاية السري الثانيه علي مصر,230,0,0,0
 السنة الاولي من ولاية السري بن الحكم الثانية علي مصر وهي سنة اثنتين,385,9,1,2.3376623376623376
 السنة الثانية من ولاية السري الثانية علي مصر وهي سنة ثلاث وماءتين,451,0,0,0
 السنة الثالثه من ولاية السري الثانيه علي مصر وهي سنة اربع وماءتين فيها,582,23,2,3.951890034364261
 ذكر ولاية محمد بن السري علي مصر,441,0,0,0
 السنة الثانية من ولاية محمد بن السري علي مصر وهي سنة ست وماءتين فيها,274,0,0,0
 ذكر ولاية عبيد الله بن السري علي مصر,959,0,0,0
 السنة الثانية من ولاية عبيد الله علي مصر وهي سنة ثمان وماءتين فيها حج,490,0,0,0
 السنة ms0410 الثالثة من ولاية عبيد الله بن السري علي مصر وهي سنة تسع وماءتين,797,13,1,1.631116687578419
 ذكر ولاية عبد الله بن طاهر علي مصر $,2029,44,2,2.168555938886151
 السنة الاولي من ولاية عبد الله بن طاهر علي مصر وهي سنة احدي عشرة,233,0,0,0
 السنة الثانية من ولاية عبد الله بن طاهر علي مصر وهي سنة اثنتي عشرة,276,0,0,0
 ذكر ولاية عيسي بن يزيد الاولي علي مصر,193,0,0,0
 السنة التي حكم في بعضها عيسي بن يزيد علي مصر وهي سنة ثلاث عشرة وماءتين,475,0,0,0
 ذكر ولاية عمير بن الوليد علي مصر,197,0,0,0
 ذكر ms0424 ولاية عيسي بن يزيد الجلودي ثانيا علي مصر,279,0,0,0
 السنة التي حكم فيها علي مصر عمير بن الوليد ثم عيسي بن يزيد الجلودي,493,0,0,0
 ذكر ولاية عبدويه بن جبلة علي مصر,198,0,0,0
